timestamp,loss,is_anomaly,z,isZ,isIqr,isRoll
2026-02-11T01:03:31.593Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T01:04:21.575Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T01:05:11.447Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T01:06:00.640Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T01:06:51.828Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T01:07:41.785Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T01:08:31.753Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T01:09:21.737Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T01:10:11.686Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T01:11:01.600Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T01:11:52.169Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T01:12:42.246Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T01:13:32.122Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T01:14:21.930Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T01:15:12.171Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T01:16:01.874Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T01:16:52.362Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T01:17:41.981Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T01:18:32.399Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T01:19:22.014Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T01:20:12.496Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T01:21:02.189Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T01:21:51.788Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T01:22:43.095Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T01:23:32.080Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T01:24:22.972Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T01:25:12.294Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T01:26:02.770Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T01:26:52.072Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T01:27:42.431Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T01:28:32.756Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T01:29:22.853Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T01:30:13.567Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T01:31:01.548Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T01:34:39.036Z,0.071531,true,3.5430384078086803,true,true,true
2026-02-11T01:37:34.592Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T01:39:51.026Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T01:41:03.175Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T01:43:09.342Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T01:45:39.636Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T01:47:30.131Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T01:48:57.854Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T01:51:08.551Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T01:52:18.204Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T01:53:06.976Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T01:54:23.446Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T01:55:59.278Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T01:56:54.682Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T01:58:38.707Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T02:04:32.781Z,0.2267,true,11.484318204091947,true,true,true
2026-02-11T02:05:22.826Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T02:06:26.005Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T02:07:03.101Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T02:07:53.438Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T02:10:23.552Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T02:12:03.763Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T02:13:57.946Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T02:17:18.690Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T02:19:23.118Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T02:21:52.311Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T02:23:08.914Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T02:25:13.950Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T02:27:15.155Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T02:28:54.967Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T02:30:34.834Z,0,false,-0.11779387897500916,false,false,false
